Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage
35.4,33.4,37.4,32.5,33.8,31.2,0.00816,0.0162,0.0339,0.00584,0.00739,3.77,0.0103,0.00808,0.0392,0.0374,0.235,0.0114,6.53,5,17,5,200,1.7,5.4,2.8,2.0,0.03,2.6,3.4,3.1,2.1,2.3,3.0,3.4,5.0,1.3,4.1,42.2,0,0
43.5,45.0,42.0,34.9,40.0,29.8,0.0089,0.0197,0.0339,0.00699,0.00726,3.62,0.0107,0.00859,0.0401,0.0375,0.232,0.011,6.9,5,18,5,300,74.5,11.8,7.5,5.25,0.0287,5.25,4.75,5.5,6.0,4.5,6.5,6.25,9.0,2.25,8.0,157.0,0,0
38.1,34.2,42.0,35.0,36.2,33.8,0.00845,0.0189,0.0338,0.0066,0.00698,3.66,0.00933,0.00819,0.0382,0.0373,0.23,0.0118,6.85,5,19,5,300,36.8,9.44,5.67,3.56,0.0294,4.22,4.33,4.33,4.89,4.33,4.33,4.33,8.78,2.78,6.56,104.0,0,0
36.6,35.4,37.8,32.0,31.6,32.4,0.0088,0.0188,0.0341,0.00701,0.00743,3.77,0.00937,0.00816,0.0389,0.0372,0.233,0.0114,6.81,5,18,5,300,4.8,8.7,3.9,2.9,0.0286,3.8,4.8,3.8,4.1,4.1,3.6,3.2,8.6,2.5,5.9,64.7,0,0
34.8,38.0,31.6,34.7,35.6,33.8,0.0081,0.0188,0.034,0.00681,0.00743,3.78,0.00937,0.00816,0.039,0.0373,0.231,0.0114,6.81,5,19,5,300,2.6,10.2,4.1,3.9,0.0293,3.0,4.5,4.1,4.1,3.5,4.4,4.5,8.7,1.9,5.0,64.5,0,0
35.2,35.6,34.8,34.8,34.2,35.4,0.00874,0.0197,0.0338,0.00688,0.00751,3.84,0.0102,0.00864,0.0388,0.0372,0.233,0.0112,6.81,5,19,5,300,2.0,9.3,3.6,3.7,0.0291,2.8,3.5,4.3,4.9,3.0,4.2,5.9,8.7,2.3,4.4,62.6,0,0
35.5,36.0,35.0,32.8,32.4,33.2,0.00822,0.0177,0.0337,0.00685,0.00699,3.96,0.00943,0.00867,0.039,0.0372,0.235,0.0117,6.79,5,18,5,300,2.4,8.0,3.0,4.1,0.0284,3.9,3.6,4.1,5.1,4.5,4.1,5.2,8.1,2.9,5.1,64.1,0,0
36.3,33.2,39.4,32.7,29.4,36.0,0.00875,0.0186,0.0337,0.00724,0.00725,4.11,0.0102,0.0083,0.0389,0.0375,0.236,0.0112,6.71,5,17,5,300,2.9,7.6,3.8,4.8,0.0294,3.5,3.5,4.8,4.3,5.1,4.6,4.4,8.2,3.1,4.7,65.3,0,0
34.7,36.2,33.2,32.5,31.0,34.0,0.00875,0.0186,0.0338,0.00726,0.00676,4.04,0.00943,0.0083,0.0386,0.0374,0.235,0.0101,6.72,5,17,5,300,2.5,7.6,4.7,5.2,0.029,3.1,4.3,5.5,5.1,4.1,4.3,3.9,8.7,3.2,4.7,66.9,0,0
36.9,34.2,39.6,32.9,33.8,32.0,0.0074,0.0178,0.0339,0.00726,0.00713,4.19,0.0103,0.00966,0.0385,0.037,0.235,0.0104,6.71,5,18,5,300,3.1,7.3,3.9,5.5,0.0284,4.7,3.7,4.0,5.3,4.0,3.7,3.6,9.1,3.4,5.4,66.7,0,0
35.7,34.0,37.4,35.4,41.2,29.6,0.00731,0.0178,0.0342,0.00777,0.00669,4.25,0.00935,0.0101,0.0384,0.0371,0.233,0.01,6.74,5,18,5,300,3.8,8.2,3.3,5.6,0.0289,5.0,2.6,4.0,4.8,4.0,4.8,3.8,9.5,3.3,5.1,67.8,0,0
36.2,36.2,36.2,32.6,36.4,28.8,0.00683,0.0186,0.0339,0.00748,0.00694,4.34,0.0093,0.00629,0.0386,0.0369,0.234,0.0103,6.76,5,19,5,300,3.2,9.5,4.5,4.5,0.0284,4.3,3.8,4.7,4.4,3.8,5.0,3.5,8.0,2.9,4.9,67.0,0,0
36.5,38.8,34.2,31.8,28.8,34.8,0.00712,0.0176,0.0342,0.007,0.00646,4.38,0.0102,0.00629,0.0386,0.0369,0.234,0.0104,6.78,5,19,5,300,2.8,9.3,5.3,3.9,0.0279,4.4,4.6,4.2,3.4,4.0,4.9,4.0,7.6,3.1,5.5,67.0,0,0
36.4,35.6,37.2,33.4,37.8,29.0,0.00757,0.0184,0.0341,0.00749,0.00677,4.46,0.0102,0.00603,0.0374,0.037,0.234,0.0103,6.76,5,17,5,300,2.2,9.0,4.3,4.4,0.0288,3.3,4.7,4.2,3.2,4.0,5.6,4.1,7.8,2.8,5.5,65.1,0,0
35.4,33.6,37.2,32.7,33.6,31.8,0.00726,0.0182,0.0341,0.00693,0.00641,4.59,0.0103,0.00603,0.0384,0.0367,0.233,0.00983,6.78,5,18,5,300,2.0,9.0,3.6,4.1,0.029,4.2,3.7,4.5,3.9,3.7,4.8,4.0,8.1,2.5,5.5,63.6,0,0
35.9,38.6,33.2,32.8,33.4,32.2,0.00794,0.0182,0.0342,0.0073,0.00684,4.6,0.0103,0.0061,0.0373,0.0364,0.234,0.0113,6.76,5,18,5,300,3.2,9.8,3.5,4.4,0.0292,4.9,2.9,4.7,4.6,3.9,3.3,4.1,8.2,3.3,7.0,67.8,0,0
36.6,38.8,34.4,33.0,35.4,30.6,0.00794,0.0163,0.0341,0.00703,0.00644,4.73,0.00942,0.0061,0.0384,0.0362,0.234,0.0109,6.76,5,18,5,300,3.3,9.3,3.3,4.4,0.029,4.1,3.1,4.9,4.3,4.1,3.6,3.8,7.3,3.0,7.2,65.7,0,0
36.1,35.6,36.6,33.5,39.0,28.0,0.0074,0.0171,0.0339,0.00548,0.00646,4.76,0.0102,0.00638,0.0383,0.036,0.237,0.0109,6.75,5,19,5,300,2.8,8.3,3.4,3.8,0.029,4.6,3.2,4.6,4.9,4.5,3.8,3.4,7.7,2.0,5.7,62.7,0,0
35.1,37.2,33.0,33.2,36.4,30.0,0.00729,0.0171,0.0341,0.00582,0.00635,5.06,0.00941,0.00638,0.0373,0.036,0.233,0.0109,6.77,5,19,5,300,2.3,9.0,3.2,4.5,0.0288,4.8,3.4,4.1,5.0,5.2,3.5,4.1,7.6,1.9,5.6,64.2,0,0
36.0,33.6,38.4,34.1,34.2,34.0,0.00856,0.0175,0.0342,0.00622,0.00672,5.33,0.00939,0.00651,0.0382,0.0361,0.236,0.0113,6.76,5,18,5,300,2.1,8.7,4.1,4.1,0.0285,4.9,3.8,4.3,4.6,4.9,4.0,4.1,7.3,2.3,5.5,64.7,0,0
45.6,44.2,47.0,36.1,38.6,33.6,0.0079,0.0125,0.0341,0.00732,0.00676,4.99,0.0101,0.00822,0.0384,0.0358,0.236,0.00989,8.41,6,22,6,400,62.3,12.3,6.0,3.67,0.0292,3.33,3.33,6.67,6.33,3.0,6.0,5.67,16.3,3.33,4.33,143.0,0,0
42.9,41.6,44.2,33.3,33.6,33.0,0.00726,0.0116,0.0344,0.00684,0.00644,5.08,0.0093,0.00774,0.0386,0.036,0.235,0.00994,8.15,5,21,5,400,53.1,14.5,6.13,5.25,0.03,4.5,6.13,6.75,6.38,5.0,6.25,6.0,15.3,3.38,6.88,146.0,0,0
42.5,44.6,40.4,34.5,35.8,33.2,0.00774,0.0125,0.0344,0.00717,0.00684,5.14,0.0102,0.00777,0.0384,0.0362,0.236,0.0102,7.75,5,18,5,400,26.0,12.7,6.2,5.2,0.0298,5.8,6.5,6.7,5.3,5.3,7.0,6.2,13.4,4.2,7.1,118.0,0,0
38.8,37.4,40.2,34.2,32.4,36.0,0.00721,0.0116,0.0346,0.00692,0.00637,5.24,0.00948,0.00766,0.0386,0.036,0.234,0.00995,7.58,5,19,5,400,3.5,10.7,6.0,5.0,0.029,6.0,5.3,6.2,4.9,4.9,6.6,6.0,11.9,4.6,6.4,88.0,0,0
41.8,43.4,40.2,32.7,37.4,28.0,0.00721,0.0125,0.0344,0.00688,0.00637,5.34,0.0104,0.00813,0.0387,0.0362,0.236,0.0115,7.44,5,18,5,400,3.5,12.4,5.5,5.3,0.0298,6.0,6.0,6.1,6.1,5.6,5.3,6.7,12.5,4.1,6.8,91.9,0,0
38.8,37.4,40.2,34.5,35.0,34.0,0.00784,0.0111,0.0344,0.00688,0.00652,5.34,0.0103,0.00677,0.0389,0.0361,0.235,0.0107,7.35,5,17,5,400,3.7,11.5,5.0,4.6,0.0297,6.0,7.2,5.2,6.4,6.0,5.7,6.4,12.3,3.8,7.0,90.8,0,0
40.6,40.0,41.2,34.2,38.2,30.2,0.00793,0.0126,0.0345,0.00685,0.00689,5.5,0.0103,0.00691,0.0388,0.0365,0.236,0.0111,7.32,5,17,5,400,4.0,10.7,5.7,4.6,0.0291,6.0,7.5,4.3,4.9,6.1,6.4,5.0,12.0,3.8,8.1,89.1,0,0
41.8,43.4,40.2,35.8,34.4,37.2,0.00793,0.0118,0.0345,0.00717,0.00656,5.62,0.0103,0.00691,0.0386,0.0363,0.235,0.011,7.31,5,19,5,400,4.5,11.5,6.0,5.4,0.0315,6.6,6.2,4.6,6.3,5.8,5.6,4.6,13.3,4.5,7.5,92.4,0,0
39.0,37.2,40.8,33.4,34.4,32.4,0.00802,0.0118,0.0345,0.00711,0.00656,5.67,0.0094,0.0075,0.0397,0.0364,0.235,0.0106,7.29,5,19,5,400,3.2,11.0,4.9,6.0,0.0315,6.7,4.1,5.0,6.9,6.5,4.0,5.3,12.3,3.5,7.8,87.2,0,0
39.9,41.2,38.6,34.0,37.4,30.6,0.00756,0.0119,0.0346,0.00662,0.0068,5.84,0.0102,0.00708,0.0397,0.0362,0.235,0.0102,7.22,5,18,5,400,2.7,11.0,4.6,6.4,0.0305,6.5,3.8,5.3,5.4,6.8,4.2,6.5,11.9,2.3,9.5,86.9,0,0
39.8,38.2,41.4,33.7,29.8,37.6,0.00857,0.0121,0.0346,0.00699,0.00733,5.86,0.00935,0.00851,0.0389,0.0364,0.237,0.0113,7.16,5,17,5,400,3.6,10.9,5.6,5.8,0.0311,6.2,5.3,5.4,5.8,5.9,5.3,6.3,11.7,3.4,10.0,91.2,0,0
40.5,41.8,39.2,33.4,31.6,35.2,0.0079,0.012,0.0347,0.00653,0.00691,6.07,0.0103,0.00853,0.0391,0.0367,0.236,0.00976,7.19,5,19,5,400,4.4,10.3,5.8,5.8,0.031,5.0,6.4,6.2,5.6,5.4,5.1,5.7,12.6,4.6,8.8,91.7,0,0
42.5,39.8,45.2,35.1,34.0,36.2,0.00838,0.012,0.0348,0.00645,0.00737,6.13,0.0103,0.00853,0.0389,0.0367,0.235,0.0105,7.21,5,19,5,400,4.9,10.3,6.0,6.7,0.0306,3.5,6.2,6.1,6.1,6.0,4.8,5.3,13.4,4.4,7.4,91.1,0,0
40.1,40.2,40.0,33.2,32.6,33.8,0.00838,0.012,0.0353,0.00704,0.00699,6.35,0.00951,0.00778,0.0389,0.0371,0.235,0.00969,7.23,5,20,5,400,4.3,11.1,5.6,6.3,0.0305,5.8,6.2,5.3,6.1,6.0,5.3,4.3,12.0,3.4,7.4,89.1,0,0
42.0,42.4,41.6,36.0,35.0,37.0,0.00842,0.0128,0.0351,0.00709,0.0069,6.35,0.0104,0.00821,0.039,0.0373,0.234,0.0102,7.26,5,21,5,400,3.8,12.3,4.8,6.0,0.0316,6.9,5.2,5.4,5.7,5.8,5.5,3.7,11.8,3.6,7.7,88.2,0,0
40.4,40.6,40.2,33.7,29.4,38.0,0.00715,0.0125,0.0354,0.00713,0.00644,6.48,0.00966,0.00765,0.0399,0.0372,0.236,0.00967,7.24,5,21,5,400,4.8,12.5,5.2,5.2,0.0318,5.8,4.8,4.9,5.8,5.8,6.0,4.1,11.0,3.8,7.7,87.4,0,0
38.6,38.2,39.0,34.5,31.8,37.2,0.00778,0.0105,0.0352,0.00607,0.0072,6.63,0.0106,0.00822,0.0398,0.0372,0.235,0.0101,7.23,5,18,5,400,4.9,11.0,5.0,5.5,0.0314,6.1,5.8,4.2,5.9,5.5,6.0,4.9,10.5,3.3,8.4,87.0,0,0
43.5,44.4,42.6,33.3,28.4,38.2,0.00727,0.0104,0.0354,0.00712,0.00683,7.03,0.00986,0.00767,0.0388,0.0374,0.236,0.0097,7.24,5,18,5,400,3.8,11.3,5.1,6.8,0.0315,5.6,5.6,5.3,6.0,5.4,5.8,5.2,12.1,3.9,8.0,89.9,0,0
41.8,43.6,40.0,31.9,29.0,34.8,0.00777,0.0145,0.0356,0.0071,0.00596,7.36,0.0218,0.00815,0.0388,0.0372,0.235,0.0107,7.2,5,18,5,400,3.8,12.7,4.6,5.7,0.0306,4.3,6.1,6.4,6.2,5.5,6.2,5.8,12.9,3.9,7.3,91.4,0,0
37.5,36.4,38.6,35.7,37.2,34.2,0.0071,0.0136,0.0355,0.0071,0.00593,7.68,0.0218,0.00669,0.0386,0.0372,0.237,0.0112,7.24,5,20,5,400,4.0,12.8,4.6,4.5,0.0308,4.0,5.7,5.3,6.5,5.5,5.4,6.0,12.0,4.1,7.3,87.7,0,0
40.8,38.6,43.0,33.8,33.4,34.2,0.00798,0.0153,0.0348,0.0071,0.0112,2.02,0.00925,0.00663,0.0391,0.0376,0.233,0.0111,6.02,4,15,4,200,43.4,6.8,2.4,2.8,0.031,3.0,4.0,4.0,3.0,3.0,2.6,3.8,8.4,2.0,7.8,97.0,0,0
32.7,29.8,35.6,33.0,33.2,32.8,0.00753,0.0152,0.0346,0.00705,0.0108,2.09,0.01,0.00673,0.0399,0.0376,0.238,0.0114,6.3,5,18,5,200,22.5,6.0,2.3,2.4,0.031,2.1,3.0,3.0,3.4,2.1,2.1,2.8,6.0,1.1,5.1,63.9,0,0
33.3,31.2,35.4,32.5,29.6,35.4,0.00802,0.0152,0.0345,0.00606,0.0115,2.18,0.01,0.00673,0.0392,0.0374,0.237,0.011,6.24,5,17,5,200,2.3,5.8,3.5,2.8,0.0307,2.1,2.3,2.5,3.3,1.4,2.0,1.8,3.8,0.9,3.1,37.6,0,0
32.5,29.6,35.4,33.3,38.2,28.4,0.00747,0.0152,0.0346,0.00606,0.011,2.28,0.0108,0.00633,0.039,0.0377,0.237,0.011,6.38,5,17,5,200,2.0,6.2,3.7,3.1,0.031,3.3,2.0,3.0,3.1,1.7,2.9,2.0,4.1,1.4,3.9,42.4,0,0
36.0,35.0,37.0,33.8,31.6,36.0,0.00866,0.0144,0.0345,0.00716,0.0115,2.36,0.01,0.00679,0.0391,0.0379,0.236,0.0109,6.4,5,19,5,200,1.9,5.9,2.5,3.1,0.0313,2.8,2.2,3.0,2.9,2.5,3.1,2.7,4.8,1.3,3.6,42.3,0,0
33.3,31.4,35.2,29.6,28.4,30.8,0.00866,0.0144,0.0348,0.0066,0.0112,2.44,0.00922,0.00619,0.0393,0.0378,0.236,0.0109,6.42,5,18,5,200,2.1,5.7,2.7,2.9,0.0305,2.2,2.4,3.0,2.4,3.1,3.0,2.4,4.8,1.6,3.3,41.6,0,0
35.2,31.8,38.6,30.3,32.2,28.4,0.00796,0.0152,0.0346,0.00652,0.0115,2.49,0.0101,0.00752,0.0391,0.0379,0.235,0.011,6.39,5,16,5,200,2.0,5.3,3.2,2.4,0.0311,2.6,2.6,2.3,2.8,3.3,3.1,1.6,4.9,1.7,3.8,41.6,0,0
32.7,31.6,33.8,32.2,30.2,34.2,0.00863,0.0143,0.0345,0.00658,0.00669,2.58,0.00934,0.00752,0.0392,0.0378,0.234,0.0102,6.4,5,17,5,200,2.4,4.8,2.5,2.7,0.031,2.4,3.7,2.1,2.4,2.9,3.8,1.8,5.5,2.0,3.9,42.9,0,0
34.3,37.4,31.2,33.0,30.4,35.6,0.00881,0.0144,0.0344,0.00702,0.00692,2.69,0.0102,0.0077,0.0393,0.0378,0.234,0.0102,6.4,5,18,5,200,1.7,6.0,2.1,2.6,0.0302,2.7,3.0,3.1,1.6,2.3,3.9,2.4,5.0,2.0,4.2,42.6,0,0
33.5,32.4,34.6,33.5,34.2,32.8,0.00826,0.0144,0.0345,0.00691,0.00725,2.81,0.0094,0.00715,0.04,0.0377,0.232,0.00985,6.46,5,18,5,200,1.8,7.7,3.0,1.8,0.031,2.6,2.4,3.1,2.6,2.8,3.2,2.7,4.2,1.3,4.1,43.3,0,0
35.5,32.8,38.2,29.2,26.0,32.4,0.00871,0.0153,0.0351,0.00712,0.00771,2.89,0.00948,0.00782,0.039,0.0379,0.235,0.0107,6.46,5,18,5,200,2.6,6.4,3.3,1.7,0.0309,2.2,2.6,2.8,3.1,2.8,3.6,2.7,5.0,1.8,3.5,44.1,0,0
32.9,34.4,31.4,31.4,28.8,34.0,0.00736,0.0134,0.0349,0.00722,0.00715,2.98,0.00948,0.00638,0.0388,0.0379,0.233,0.0103,6.43,5,17,5,200,2.8,6.7,3.5,1.9,0.0303,2.3,2.4,2.7,2.7,2.4,3.5,2.8,6.3,2.4,3.0,45.4,0,0
35.0,34.4,35.6,31.1,34.0,28.2,0.00804,0.0143,0.0349,0.00721,0.00752,3.09,0.00965,0.00689,0.039,0.0378,0.234,0.0103,6.43,5,17,5,200,2.0,7.1,3.1,2.0,0.031,2.6,2.6,3.1,2.6,3.2,3.0,2.5,6.8,2.1,2.5,45.2,0,0
32.2,34.4,30.0,32.3,30.2,34.4,0.00734,0.0112,0.0349,0.00721,0.00702,3.15,0.00965,0.0065,0.0389,0.0379,0.235,0.011,6.46,5,18,5,200,2.0,5.4,2.6,2.4,0.031,3.0,3.0,3.2,2.7,3.1,3.0,2.7,6.3,1.4,2.5,43.3,0,0
36.3,36.4,36.2,31.4,26.6,36.2,0.00796,0.0121,0.035,0.00725,0.00744,3.23,0.0105,0.00706,0.039,0.0382,0.237,0.0108,6.45,5,17,5,200,2.5,4.9,3.1,2.7,0.0302,2.9,3.2,2.6,3.0,2.8,2.9,2.5,5.9,1.8,3.8,44.6,0,0
33.7,32.0,35.4,32.8,34.8,30.8,0.00724,0.0121,0.0348,0.00725,0.00689,3.36,0.00971,0.00654,0.0391,0.0382,0.233,0.0109,6.48,5,17,5,200,2.0,5.2,3.5,2.6,0.0302,2.6,3.2,2.1,2.5,3.3,2.7,1.9,5.4,2.0,3.9,42.9,0,0
36.4,35.8,37.0,29.9,25.0,34.8,0.00781,0.0122,0.0352,0.00703,0.00731,3.55,0.0106,0.00694,0.0386,0.0383,0.233,0.0113,6.49,5,18,5,200,2.5,5.8,3.7,2.6,0.0304,2.7,2.9,2.3,2.6,3.5,3.0,2.5,5.5,1.7,3.4,44.7,0,0
34.9,34.0,35.8,34.0,36.2,31.8,0.0073,0.0113,0.0353,0.00678,0.00657,3.77,0.0105,0.00652,0.0382,0.0383,0.232,0.0113,6.5,5,18,5,200,3.1,5.5,3.1,3.0,0.03,2.9,2.8,2.5,2.8,3.4,3.3,2.9,6.7,2.1,3.2,47.3,0,0
35.9,36.4,35.4,31.4,27.8,35.0,0.00799,0.0151,0.0353,0.00715,0.00697,3.94,0.0105,0.00665,0.04,0.0384,0.232,0.0113,6.51,5,19,5,200,2.5,5.5,2.4,3.1,0.0306,2.9,3.0,1.8,2.6,2.5,3.7,3.0,7.9,2.6,3.5,47.0,0,0
47.1,53.2,41.0,34.2,34.0,34.4,0.00856,0.0137,0.0354,0.00745,0.00638,3.74,0.0119,0.00786,0.0388,0.0382,0.227,0.0102,6.13,4,17,4,300,76.8,10.3,7.5,7.0,0.0292,6.0,6.25,4.0,5.5,4.25,6.25,8.5,13.8,5.25,7.5,169.0,0,0
37.5,38.2,36.8,35.1,39.2,31.0,0.00737,0.013,0.0356,0.0061,0.00672,3.88,0.0119,0.0074,0.0388,0.0382,0.229,0.0104,6.45,5,18,5,300,37.7,8.44,4.78,5.33,0.0287,4.11,4.89,3.44,3.78,3.44,4.22,5.78,9.78,3.89,5.44,105.0,0,0
37.8,37.8,37.8,31.0,32.2,29.8,0.00737,0.0138,0.0354,0.00651,0.00676,3.94,0.0127,0.00806,0.0385,0.0384,0.229,0.0107,6.36,5,17,5,300,4.5,8.6,4.6,4.1,0.0297,3.5,3.7,3.4,3.7,4.0,3.4,4.3,8.3,2.8,5.2,64.1,0,0
36.3,36.8,35.8,35.8,38.0,33.6,0.00836,0.013,0.0357,0.00613,0.00657,4.02,0.0126,0.0073,0.0387,0.0385,0.229,0.0114,6.39,5,16,5,300,3.2,8.4,5.3,4.1,0.029,3.9,3.4,3.8,3.9,4.9,3.8,4.3,9.8,3.0,6.3,68.1,0,0
38.9,40.4,37.4,31.3,32.6,30.0,0.00731,0.014,0.0354,0.00726,0.00693,4.14,0.0126,0.0073,0.0387,0.0382,0.232,0.0111,6.5,5,18,5,300,3.2,6.9,3.7,4.2,0.029,3.5,4.7,5.1,3.1,5.1,3.7,4.0,8.2,2.4,5.7,63.5,0,0
36.8,38.4,35.2,34.3,35.8,32.8,0.00709,0.0131,0.0358,0.00682,0.0067,4.16,0.0118,0.00665,0.0386,0.0386,0.231,0.011,6.5,5,17,5,300,2.0,8.4,3.8,4.9,0.0298,4.5,4.4,5.2,3.6,5.3,3.6,4.0,8.5,2.1,5.0,65.3,0,0
36.3,39.4,33.2,33.0,32.8,33.2,0.00709,0.0139,0.0359,0.00645,0.0058,4.19,0.0126,0.00665,0.0378,0.0383,0.231,0.0113,6.56,5,18,5,300,1.6,9.8,3.9,4.2,0.029,4.5,4.5,4.3,4.0,4.2,3.6,3.3,9.3,3.6,5.4,66.2,0,0
37.0,36.0,38.0,34.8,33.6,36.0,0.00765,0.0138,0.0355,0.0067,0.00585,4.26,0.0118,0.00709,0.0388,0.0385,0.232,0.0105,6.64,5,20,5,300,2.7,10.2,4.1,2.8,0.0296,3.9,4.7,4.2,4.7,4.1,4.1,3.1,8.1,3.6,5.2,65.5,0,0
39.1,39.0,39.2,32.7,36.6,28.8,0.00789,0.0138,0.0356,0.00713,0.00741,4.39,0.0131,0.00709,0.0389,0.0385,0.231,0.0109,6.68,5,19,5,300,2.8,9.4,4.9,3.0,0.0295,5.0,3.8,3.7,5.1,3.9,3.8,3.3,9.5,3.5,4.6,66.3,0,0
37.1,36.8,37.4,36.2,37.4,35.0,0.0072,0.0129,0.0358,0.00668,0.00704,4.42,0.0116,0.00657,0.0399,0.0386,0.23,0.0113,6.68,5,18,5,300,1.9,8.7,4.0,3.9,0.029,4.3,3.7,4.3,4.5,3.8,4.4,3.8,9.4,3.3,5.1,65.1,0,0
36.2,33.2,39.2,32.6,36.0,29.2,0.00842,0.0139,0.0358,0.00707,0.00738,4.48,0.0124,0.00714,0.0389,0.0387,0.23,0.0102,6.71,5,19,5,300,2.6,9.4,4.3,3.8,0.0295,3.5,3.5,4.4,4.2,4.1,4.7,4.3,8.8,2.7,4.3,64.6,0,0
38.0,36.4,39.6,32.8,30.0,35.6,0.00781,0.013,0.0357,0.00658,0.00705,4.63,0.0124,0.00658,0.0391,0.0384,0.232,0.0104,6.74,5,19,5,300,3.2,8.3,5.0,3.0,0.0295,3.9,4.4,4.4,4.1,3.7,4.0,4.7,9.4,3.2,4.5,65.8,0,0
36.6,38.8,34.4,33.9,35.2,32.6,0.00853,0.0172,0.0355,0.00658,0.00748,4.65,0.0124,0.00783,0.039,0.0385,0.232,0.0107,6.74,5,18,5,300,2.7,7.8,4.3,3.8,0.0296,3.6,3.2,5.0,4.1,3.5,4.7,4.0,8.3,2.8,6.3,64.1,0,0
33.9,36.8,31.0,32.7,37.6,27.8,0.00849,0.0172,0.0355,0.00681,0.00706,4.72,0.0115,0.00744,0.039,0.0381,0.23,0.0103,6.75,5,18,5,300,2.3,8.2,4.0,4.9,0.0295,4.2,2.5,4.9,3.8,3.8,4.7,4.1,7.9,2.0,6.1,63.4,0,0
40.0,41.6,38.4,32.5,35.0,30.0,0.00857,0.0172,0.0352,0.00697,0.00742,4.73,0.0115,0.00785,0.0387,0.0384,0.234,0.0102,6.75,5,18,5,300,2.8,7.8,3.6,5.4,0.0291,4.2,3.7,4.4,3.9,4.0,3.9,4.5,8.7,2.2,5.4,64.5,0,0
37.4,38.4,36.4,33.2,35.0,31.4,0.00788,0.0142,0.0353,0.00676,0.00702,4.84,0.0115,0.00727,0.038,0.0383,0.233,0.0103,6.76,5,19,5,300,2.8,9.1,3.6,5.3,0.0288,3.7,3.8,3.7,4.1,4.8,4.7,3.7,9.3,2.6,5.4,66.6,0,0
38.0,37.8,38.2,33.5,30.8,36.2,0.00855,0.0151,0.0352,0.00623,0.00754,4.92,0.0119,0.00767,0.0389,0.0386,0.232,0.0102,6.76,5,19,5,300,2.4,9.4,3.9,4.8,0.0294,4.3,3.3,3.3,3.6,4.3,4.6,3.9,8.0,2.2,4.5,62.5,0,0
35.3,34.4,36.2,32.5,31.8,33.2,0.00776,0.0143,0.0353,0.00709,0.00701,5.25,0.0126,0.00715,0.038,0.0385,0.232,0.0104,6.75,5,17,5,300,2.5,9.6,4.8,4.7,0.0293,4.3,3.7,3.1,4.2,2.8,3.8,5.0,8.5,2.6,5.2,64.8,0,0
38.9,39.2,38.6,31.8,31.6,32.0,0.00787,0.0151,0.0354,0.007,0.00774,5.45,0.0126,0.00648,0.0389,0.0387,0.232,0.00993,6.73,5,17,5,300,3.3,8.4,4.4,4.2,0.0289,4.3,3.2,3.5,4.3,2.8,3.7,5.8,9.3,3.0,6.3,66.5,0,0
47.3,50.4,44.2,38.2,39.0,37.4,0.00703,0.0164,0.0347,0.00642,0.00745,5.04,0.00976,0.00605,0.0389,0.0381,0.232,0.0101,7.99,6,20,6,400,67.7,11.0,6.0,4.0,0.0294,5.67,4.0,6.0,5.33,5.33,6.67,2.33,10.3,2.33,5.67,142.0,0,0
43.2,42.6,43.8,33.4,30.2,36.6,0.00738,0.0154,0.0346,0.00595,0.00698,5.06,0.00976,0.00605,0.039,0.0383,0.232,0.0101,7.8,5,20,5,400,52.4,12.3,6.13,5.75,0.0293,6.13,5.88,6.0,5.88,6.13,6.5,4.25,11.4,2.38,7.5,139.0,0,0
41.9,40.8,43.0,34.6,34.8,34.4,0.00873,0.0163,0.0346,0.0062,0.00743,5.12,0.0105,0.00663,0.0388,0.0384,0.235,0.00929,7.6,5,20,5,400,23.1,12.4,6.6,5.3,0.0288,5.9,6.2,5.7,5.3,6.4,7.3,5.5,11.7,3.7,8.2,113.0,0,0
37.2,36.4,38.0,34.0,37.0,31.0,0.00873,0.0154,0.0347,0.00715,0.00743,5.22,0.00969,0.00798,0.0397,0.0388,0.234,0.0099,7.48,5,19,5,400,3.3,11.0,6.1,4.6,0.0295,4.8,6.4,5.5,5.0,5.2,7.6,5.5,10.9,4.3,7.6,87.8,0,0
