Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,Avg Host Node3 CPU Usage,Host Node3 CPU 0 Usage,Host Node3 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage,StressNG 3 CPU Usage
25.1,27.3,22.9,27.4,29.0,25.8,23.7,21.4,26.0,0.00948,0.00962,0.0324,0.00703,0.00723,0.123,0.0131,0.00829,0.0373,0.0355,0.228,0.0117,7.13,5,12,5,25,8.33,0.667,1.0,0.333,0.0456,1.33,1.0,0.333,2.0,0.333,0.667,1.0,3.0,1.0,1.33,22.3,0,0,0
22.7,23.6,21.8,26.6,27.0,26.2,22.7,23.4,22.0,0.00944,0.00971,0.0326,0.00747,0.00744,0.149,0.0124,0.00823,0.0384,0.0354,0.227,0.0118,7.16,5,14,5,25,3.5,0.625,0.5,0.375,0.0487,0.75,0.5,0.5,1.0,0.375,0.375,0.75,1.38,0.5,0.625,11.8,0,0,0
23.9,23.2,24.6,25.9,20.6,31.2,24.8,23.0,26.6,0.01,0.0106,0.0325,0.00717,0.00732,0.171,0.0131,0.00689,0.0392,0.0355,0.226,0.0118,7.83,5,25,6,25,0.3,0.6,0.1,0.2,0.0484,0.3,0.3,0.5,0.5,0.4,0.3,0.6,0.5,0.2,0.5,5.3,0,0,0
23.6,20.1,27.1,25.3,29.8,20.8,22.9,21.0,24.8,0.00937,0.00971,0.0328,0.00727,0.00694,0.206,0.0124,0.00737,0.0372,0.0356,0.224,0.0118,8.08,5,28,6,25,0.3,0.6,0.1,0.4,0.0486,0.2,0.7,0.2,0.1,0.3,0.4,0.6,0.6,0.2,0.3,5.0,0,0,0
23.4,18.9,27.9,28.7,27.4,30.0,24.2,22.4,26.0,0.01,0.0105,0.0327,0.00715,0.0071,0.237,0.0131,0.00679,0.038,0.0356,0.227,0.0123,8.29,6,24,7,25,0.6,0.7,0.5,0.4,0.0474,0.6,0.8,0.4,0.2,0.2,0.2,0.3,0.6,0.3,0.2,6.0,0,0,0
23.2,22.4,24.0,25.9,28.0,23.8,22.8,24.2,21.4,0.0096,0.00971,0.0324,0.00715,0.00711,0.26,0.0131,0.00679,0.0379,0.0353,0.227,0.0115,8.3,6,20,7,25,0.3,0.8,0.6,0.3,0.0485,0.4,0.6,0.7,0.3,0.2,0.5,0.2,0.9,0.4,0.2,6.4,0,0,0
21.6,17.0,26.3,26.0,20.6,31.4,22.3,20.2,24.4,0.0102,0.0105,0.0328,0.00767,0.00592,0.282,0.0133,0.00679,0.0379,0.0356,0.226,0.0123,8.27,6,19,7,25,0.1,0.6,0.2,0.2,0.0431,0.3,0.5,0.7,0.2,0.3,0.6,0.4,0.8,0.2,0.1,5.2,0,0,0
23.8,26.4,21.2,28.3,26.8,29.8,24.0,20.2,27.8,0.00946,0.0097,0.0325,0.00733,0.00683,0.312,0.0126,0.0062,0.0379,0.0357,0.228,0.0117,8.25,6,15,7,25,0.1,0.7,0.1,0.3,0.0442,0.5,0.5,0.5,0.4,0.3,0.4,0.3,0.6,0.1,0.4,5.2,0,0,0
22.8,20.6,25.0,25.3,20.0,30.6,22.5,25.6,19.4,0.01,0.0106,0.0325,0.00782,0.00701,0.322,0.0133,0.00725,0.038,0.0357,0.227,0.011,8.21,6,15,7,25,0.0,0.8,0.3,0.5,0.044,0.4,0.5,0.2,0.5,0.1,0.3,0.2,0.7,0.1,0.5,5.1,0,0,0
23.6,23.0,24.2,27.1,26.2,28.0,24.3,22.4,26.2,0.01,0.00978,0.0324,0.0078,0.0072,0.35,0.00846,0.00663,0.038,0.0358,0.226,0.011,8.18,6,17,6,25,0.2,1.1,0.2,0.7,0.0414,0.5,0.7,0.2,0.2,0.2,0.1,0.2,0.6,0.1,0.5,5.5,0,0,0
22.9,21.4,24.4,26.4,23.6,29.2,22.0,20.4,23.6,0.00969,0.0112,0.0328,0.00736,0.00672,0.38,0.00921,0.00719,0.0379,0.0358,0.228,0.0111,8.13,6,16,6,25,0.5,1.0,0.1,0.5,0.0441,0.2,0.5,0.1,0.3,0.1,0.0,0.6,0.4,0.1,0.9,5.3,0,0,0
22.8,23.0,22.6,27.1,29.0,25.2,23.3,21.2,25.4,0.00969,0.0104,0.0326,0.00727,0.00739,0.401,0.00858,0.0066,0.038,0.0356,0.23,0.0115,8.05,6,14,6,25,0.4,0.3,0.3,0.3,0.0444,0.3,0.3,0.4,0.4,0.1,0.0,0.7,0.4,0.2,1.1,5.2,0,0,0
24.1,19.8,28.4,27.1,29.6,24.6,22.7,21.4,24.0,0.0103,0.0118,0.0327,0.00778,0.00718,0.435,0.00859,0.00729,0.0378,0.0357,0.227,0.011,8.06,6,19,7,25,0.3,1.1,0.5,0.2,0.0435,0.3,0.0,0.4,0.5,0.2,0.1,0.4,0.4,0.2,1.0,5.6,0,0,0
23.1,20.8,25.4,27.9,24.2,31.6,22.6,21.2,24.0,0.0102,0.0105,0.0326,0.0076,0.00709,0.464,0.00859,0.00729,0.0377,0.0355,0.227,0.0107,8.02,6,19,6,25,0.2,1.7,0.5,0.4,0.0442,0.2,0.2,0.1,0.6,0.2,0.3,0.6,0.6,0.1,0.6,6.3,0,0,0
23.7,23.8,23.6,27.1,30.0,24.2,23.2,24.4,22.0,0.0104,0.0112,0.0325,0.00723,0.00724,0.487,0.0093,0.00775,0.0387,0.0354,0.229,0.0122,8.1,6,22,6,25,0.1,1.4,0.4,0.4,0.0444,0.3,0.4,0.1,0.2,0.3,0.4,0.7,0.6,0.2,0.4,5.9,0,0,0
23.1,18.0,28.2,26.4,26.6,26.2,23.1,23.4,22.8,0.00995,0.0103,0.0324,0.00754,0.00721,0.524,0.0086,0.00729,0.0378,0.0358,0.227,0.0118,8.06,6,22,6,25,0.1,0.9,0.4,0.3,0.0442,0.3,0.2,0.5,0.2,0.4,0.5,0.5,0.8,0.5,0.4,6.0,0,0,0
21.0,17.4,24.6,26.0,22.4,29.6,23.9,21.8,26.0,0.00995,0.0111,0.0323,0.00683,0.00748,0.545,0.00978,0.00781,0.0367,0.0357,0.229,0.0116,7.99,6,18,5,25,0.2,0.4,0.2,0.3,0.06,0.4,0.2,0.7,0.3,0.3,0.8,0.4,1.1,0.5,0.3,6.1,0,0,0
23.8,19.9,27.7,25.4,27.4,23.4,21.9,20.6,23.2,0.00997,0.0103,0.0323,0.00789,0.00766,0.573,0.00903,0.00728,0.0377,0.0356,0.227,0.0116,7.95,6,12,6,25,0.3,0.6,0.1,0.2,0.06,0.7,0.2,0.6,0.2,0.4,0.7,0.4,0.9,0.5,0.3,6.1,0,0,0
21.6,24.9,18.3,27.5,31.2,23.8,23.6,21.2,26.0,0.011,0.0111,0.0325,0.00736,0.00725,0.602,0.00975,0.00779,0.0368,0.036,0.227,0.0107,7.98,6,17,6,25,0.1,0.7,0.2,0.4,0.0591,0.8,0.2,0.3,0.1,0.3,0.3,0.5,0.6,0.4,0.3,5.2,0,0,0
23.9,18.5,29.3,27.7,23.0,32.4,25.6,25.8,25.4,0.00791,0.0112,0.0326,0.00778,0.00786,0.537,0.00937,0.00649,0.0379,0.0358,0.23,0.0112,8.13,6,16,7,50,26.5,4.5,3.0,1.0,0.139,1.5,2.5,2.0,0.5,2.0,3.5,2.0,4.0,0.2,2.5,55.5,0,0,0
23.5,20.8,26.2,27.0,23.4,30.6,22.3,19.4,25.2,0.00723,0.0104,0.0327,0.00739,0.00762,0.569,0.00868,0.00649,0.039,0.0359,0.227,0.0108,7.88,6,16,6,50,7.86,2.14,1.29,1.0,0.139,0.571,0.857,0.857,0.429,0.714,1.29,1.0,1.43,0.0,1.14,20.6,0,0,0
22.2,23.6,20.8,29.4,32.0,26.8,23.2,24.2,22.2,0.00723,0.0104,0.0326,0.00806,0.0073,0.585,0.00948,0.007,0.038,0.0357,0.226,0.0112,7.77,6,18,6,50,0.2,1.3,1.0,0.8,0.225,0.5,0.5,0.8,0.6,0.4,0.5,0.6,1.1,0.3,1.0,9.6,0,0,0
23.1,22.6,23.6,26.5,28.2,24.8,24.2,21.0,27.4,0.00762,0.0106,0.0325,0.00792,0.00775,0.612,0.00855,0.00752,0.0384,0.0355,0.227,0.0116,7.61,6,18,6,50,0.2,1.3,1.2,0.3,0.227,0.6,0.9,1.0,0.7,0.9,0.5,0.5,1.7,0.5,1.1,11.4,0,0,0
23.0,25.0,21.0,28.0,33.4,22.6,23.3,23.0,23.6,0.00783,0.0114,0.0327,0.00772,0.00777,0.632,0.00925,0.00752,0.0383,0.0353,0.226,0.011,7.44,6,15,6,50,0.4,2.0,0.8,0.3,0.226,0.5,0.8,0.4,0.9,0.8,0.3,0.6,1.2,0.5,0.9,10.4,0,0,0
24.1,22.0,26.2,26.6,23.6,29.6,23.1,21.8,24.4,0.00726,0.0105,0.0328,0.0075,0.0076,0.656,0.0109,0.00647,0.0384,0.0355,0.227,0.011,7.6,6,22,6,50,0.3,2.1,0.5,0.9,0.228,0.7,0.7,0.6,1.0,0.5,0.4,0.7,1.0,0.5,0.9,10.8,0,0,0
22.8,21.4,24.2,26.9,27.4,26.4,25.1,26.8,23.4,0.00726,0.0105,0.0329,0.00722,0.00741,0.669,0.0109,0.00647,0.0384,0.0354,0.227,0.0118,7.66,6,22,6,50,0.4,1.6,0.5,1.0,0.228,0.7,0.5,0.7,0.8,0.9,0.6,0.5,1.1,0.4,0.8,10.5,0,0,0
22.8,25.8,19.8,29.4,29.6,29.2,23.0,25.0,21.0,0.00728,0.0091,0.0326,0.00763,0.00789,0.69,0.0102,0.00778,0.0387,0.0354,0.225,0.0113,7.72,6,20,6,50,0.6,1.7,0.6,0.8,0.225,0.6,0.7,0.4,0.7,1.0,0.7,0.2,1.0,0.3,0.8,10.1,0,0,0
23.0,24.8,21.2,28.3,24.4,32.2,23.5,19.4,27.6,0.00801,0.0112,0.0326,0.00763,0.00764,0.718,0.0109,0.00778,0.0389,0.0355,0.226,0.0105,7.75,6,20,6,50,0.6,1.6,0.6,0.6,0.227,0.5,0.9,0.5,0.6,0.7,0.5,0.6,0.7,0.1,1.1,9.6,0,0,0
23.0,22.4,23.6,26.0,27.8,24.2,24.4,20.6,28.2,0.00733,0.00979,0.0325,0.00721,0.00745,0.726,0.0102,0.00654,0.039,0.0353,0.224,0.0116,7.73,6,16,6,50,0.6,1.6,0.7,0.3,0.227,0.8,0.5,0.5,1.0,0.5,0.9,0.9,1.2,0.2,1.0,10.7,0,0,0
22.7,25.8,19.6,28.2,33.4,23.0,22.6,22.6,22.6,0.00755,0.0107,0.0325,0.00727,0.00757,0.744,0.0109,0.00711,0.039,0.0354,0.227,0.0119,7.72,6,16,6,50,0.7,1.4,0.5,0.5,0.226,1.3,0.2,0.4,1.1,0.5,1.3,0.7,1.3,0.5,0.7,11.1,0,0,0
24.3,25.2,23.4,28.4,30.0,26.8,23.3,24.4,22.2,0.00735,0.00998,0.0327,0.0076,0.00745,0.773,0.0102,0.00665,0.0382,0.0356,0.226,0.0109,7.8,6,20,6,50,0.8,1.3,0.6,0.6,0.227,1.1,0.5,0.4,0.9,0.5,0.9,0.8,1.1,0.4,0.6,10.5,0,0,0
23.6,21.2,26.0,27.5,23.0,32.0,24.1,22.2,26.0,0.00856,0.011,0.033,0.0072,0.00751,0.785,0.0109,0.00714,0.0391,0.0356,0.226,0.0104,7.76,6,19,6,50,0.6,1.6,0.9,0.7,0.227,0.8,0.8,0.5,0.7,0.4,0.9,0.8,1.9,0.8,0.6,12.0,0,0,0
24.7,22.4,27.0,26.9,25.6,28.2,23.0,20.4,25.6,0.00856,0.0111,0.033,0.00699,0.00733,0.819,0.0105,0.00662,0.0392,0.0356,0.224,0.0109,7.7,6,14,6,50,0.4,1.4,0.6,1.2,0.211,0.7,0.6,0.7,0.6,0.5,1.0,1.0,1.7,1.0,0.5,11.9,0,0,0
23.2,21.8,24.6,28.0,28.6,27.4,23.9,24.2,23.6,0.00791,0.0111,0.0331,0.00623,0.00753,0.836,0.0105,0.00718,0.0393,0.0356,0.227,0.0113,7.69,6,15,6,50,0.8,1.7,0.4,0.8,0.212,0.6,0.8,0.9,0.9,0.7,0.8,0.8,0.7,0.3,0.5,10.7,0,0,0
24.5,25.2,23.8,29.4,32.8,26.0,24.0,23.0,25.0,0.00778,0.0102,0.0327,0.00612,0.00785,0.865,0.00976,0.00726,0.0394,0.0356,0.227,0.0118,7.71,6,20,6,50,0.9,1.9,0.3,0.3,0.212,1.1,0.9,0.4,0.7,1.2,0.6,0.5,1.4,0.9,1.1,12.2,0,0,0
23.9,20.0,27.8,26.8,29.6,24.0,22.7,21.4,24.0,0.00781,0.0111,0.0328,0.00692,0.00773,0.88,0.011,0.00726,0.0394,0.0356,0.228,0.0104,7.64,6,17,6,50,0.3,1.2,0.5,0.5,0.211,1.5,0.7,0.4,0.4,1.0,0.9,0.6,1.9,1.2,1.2,12.3,0,0,0
24.4,23.6,25.2,26.9,29.0,24.8,23.6,24.2,23.0,0.00713,0.0111,0.0325,0.00748,0.0074,0.918,0.0104,0.00674,0.0395,0.0356,0.227,0.0109,7.7,6,17,6,50,0.3,0.6,0.8,0.6,0.213,1.1,0.7,0.5,0.5,0.7,0.7,0.6,1.0,0.3,1.2,9.6,0,0,0
24.0,21.6,26.4,29.0,24.6,33.4,23.0,22.8,23.2,0.00776,0.011,0.0325,0.00713,0.00761,0.983,0.0103,0.00622,0.0397,0.0359,0.226,0.0119,7.61,6,17,5,50,0.6,1.4,0.9,0.5,0.213,0.6,0.6,0.2,0.7,0.9,0.4,0.5,0.9,0.1,1.4,9.7,0,0,0
24.8,24.0,25.6,25.0,26.8,23.2,25.0,25.8,24.2,0.00708,0.011,0.0326,0.00753,0.00727,1.03,0.0111,0.00622,0.0398,0.0357,0.227,0.012,7.56,6,15,5,50,0.6,2.4,0.7,0.2,0.125,0.4,0.8,0.5,0.7,1.0,0.8,0.7,1.8,0.5,1.0,12.1,0,0,0
27.2,27.2,27.2,27.6,24.4,30.8,23.1,21.6,24.6,0.00744,0.0113,0.0324,0.00729,0.00761,0.989,0.0109,0.00754,0.0395,0.0356,0.23,0.0105,7.99,6,20,6,100,47.0,6.0,1.0,2.0,0.0481,5.0,2.0,1.0,6.0,2.0,2.0,2.0,5.0,2.0,4.0,87.0,0,0,0
24.6,23.4,25.8,29.6,32.2,27.0,24.2,25.8,22.6,0.00722,0.0105,0.0324,0.00739,0.00648,1.0,0.0109,0.00754,0.0398,0.0355,0.233,0.0108,8.12,6,20,6,100,18.7,3.67,1.17,1.67,0.0478,2.17,1.67,1.83,2.0,1.17,1.5,1.67,3.83,0.833,2.83,44.7,0,0,0
25.2,26.2,24.2,27.3,31.2,23.4,24.5,22.8,26.2,0.00722,0.0114,0.0323,0.00757,0.00677,1.07,0.0085,0.00805,0.0398,0.0358,0.23,0.0113,7.82,6,18,6,100,7.0,3.4,1.6,1.7,0.0463,1.6,1.5,1.2,1.3,1.4,1.2,2.0,3.3,0.9,1.8,29.9,0,0,0
24.2,24.6,23.8,29.6,28.8,30.4,23.1,25.6,20.6,0.00799,0.0114,0.0322,0.00749,0.00677,1.11,0.00931,0.00854,0.0397,0.0359,0.23,0.011,7.8,6,16,5,100,0.7,3.7,2.1,1.6,0.0475,1.7,1.2,0.5,1.2,1.4,1.3,1.8,2.7,1.2,0.9,22.0,0,0,0
25.4,25.2,25.6,28.0,32.0,24.0,25.3,24.6,26.0,0.00797,0.0114,0.0324,0.00743,0.00774,1.14,0.00931,0.00667,0.0396,0.0358,0.229,0.011,7.74,6,15,6,100,0.5,3.0,1.6,1.7,0.0476,1.6,0.9,1.2,1.2,1.4,1.5,1.4,2.5,0.8,1.5,20.8,0,0,0
26.1,25.4,26.8,27.0,24.0,30.0,23.8,21.6,26.0,0.00725,0.01,0.0325,0.00785,0.00765,1.21,0.00857,0.00717,0.0397,0.0357,0.231,0.011,7.79,6,17,6,100,0.6,2.6,1.4,1.5,0.0461,1.5,1.0,2.1,1.5,1.6,1.1,1.8,3.4,0.8,1.7,22.6,0,0,0
25.3,22.4,28.2,27.1,28.6,25.6,23.9,20.2,27.6,0.00855,0.011,0.0325,0.00785,0.00787,1.24,0.00935,0.00723,0.04,0.0359,0.232,0.0108,7.78,6,20,6,100,0.7,2.8,1.5,1.0,0.046,1.4,1.7,2.3,2.1,1.3,1.0,1.8,4.6,1.3,1.8,25.3,0,0,0
25.2,23.4,27.0,28.3,22.6,34.0,23.0,23.0,23.0,0.00788,0.0101,0.0326,0.00777,0.00769,1.3,0.00934,0.00809,0.0399,0.0359,0.231,0.0105,7.84,6,21,6,100,0.7,3.1,1.0,0.8,0.0474,1.3,1.8,1.7,2.1,1.1,1.4,1.5,3.6,1.2,1.8,23.1,0,0,0
23.8,26.6,21.0,28.7,27.4,30.0,24.9,24.2,25.6,0.00851,0.011,0.0325,0.00757,0.00791,1.32,0.00934,0.00809,0.0398,0.0358,0.229,0.00994,7.75,6,21,5,100,1.0,3.2,1.0,1.0,0.0462,1.3,0.9,1.3,1.3,1.3,1.3,1.3,2.1,0.9,1.1,19.0,0,0,0
24.4,24.2,24.6,29.2,30.8,27.6,24.1,20.6,27.6,0.00731,0.00995,0.0322,0.00766,0.00755,1.34,0.0086,0.0076,0.0398,0.0357,0.229,0.0115,7.71,6,17,5,100,1.5,2.8,1.0,1.7,0.0481,1.2,0.4,1.5,1.3,1.7,1.4,1.3,2.9,1.2,1.1,21.0,0,0,0
24.4,27.7,21.1,25.3,21.4,29.2,23.6,22.8,24.4,0.00792,0.00989,0.0323,0.00811,0.00788,1.38,0.00862,0.00815,0.0398,0.0355,0.232,0.0114,7.73,6,17,5,100,1.3,2.6,1.4,1.8,0.0479,1.2,0.7,1.7,1.1,1.5,1.7,1.8,3.3,1.4,1.3,22.8,0,0,0
25.4,26.3,24.5,28.4,31.0,25.8,23.2,23.2,23.2,0.00834,0.00989,0.0322,0.00791,0.00758,1.43,0.00862,0.00759,0.0398,0.0359,0.231,0.011,7.78,6,20,6,100,1.1,3.0,2.1,1.6,0.0465,1.1,1.1,1.0,0.7,1.0,1.5,2.0,3.0,1.4,1.2,21.8,0,0,0
25.7,22.8,28.6,27.4,30.8,24.0,23.8,24.6,23.0,0.00759,0.0107,0.0323,0.00802,0.00774,1.46,0.00998,0.00751,0.0397,0.0355,0.232,0.0114,7.81,6,21,6,100,0.9,3.3,1.6,1.6,0.0474,0.7,1.0,1.0,1.6,1.3,1.1,1.4,3.0,1.1,1.6,21.2,0,0,0
25.1,27.2,23.0,30.4,30.6,30.2,23.4,23.2,23.6,0.00751,0.00989,0.0321,0.00675,0.00728,1.49,0.00873,0.00751,0.0399,0.0358,0.23,0.0114,7.78,6,20,6,100,0.8,3.8,0.5,1.3,0.0475,0.7,0.8,1.6,1.9,1.5,0.9,1.0,2.5,0.5,2.0,19.8,0,0,0
24.1,24.4,23.8,26.6,27.4,25.8,23.9,23.0,24.8,0.00806,0.0107,0.0325,0.0074,0.00718,1.54,0.00953,0.00795,0.04,0.0361,0.231,0.011,7.75,6,18,6,100,1.2,3.6,1.2,1.2,0.0463,1.6,1.0,1.3,1.5,1.5,1.1,1.0,2.2,0.8,1.7,20.9,0,0,0
25.3,23.2,27.4,30.4,29.8,31.0,23.5,22.6,24.4,0.00743,0.00986,0.0325,0.00788,0.00731,1.59,0.00882,0.00795,0.04,0.036,0.229,0.0104,7.74,6,17,6,100,1.1,2.0,1.7,1.9,0.0463,1.5,1.8,1.6,1.0,1.9,1.2,0.6,3.0,1.4,1.9,22.6,0,0,0
24.1,21.6,26.6,26.0,22.2,29.8,25.0,21.0,29.0,0.00807,0.00986,0.0325,0.00752,0.00758,1.65,0.00896,0.00833,0.0411,0.036,0.231,0.0102,7.75,6,17,6,100,0.8,2.0,1.1,2.1,0.0471,1.1,1.8,1.5,1.0,1.9,0.9,1.0,3.6,1.5,1.7,22.0,0,0,0
25.3,23.8,26.8,28.4,31.0,25.8,23.0,20.2,25.8,0.00807,0.00968,0.0323,0.00767,0.00732,1.71,0.00896,0.00635,0.0403,0.036,0.23,0.0102,7.77,6,19,6,100,1.1,2.8,1.1,1.4,0.0475,1.3,1.4,1.4,1.2,1.5,1.1,1.9,3.0,1.1,1.7,22.0,0,0,0
25.0,24.2,25.8,26.3,22.6,30.0,24.9,29.0,20.8,0.00745,0.0107,0.0323,0.00748,0.00758,1.8,0.00906,0.00648,0.0401,0.0359,0.231,0.0106,7.75,6,19,6,100,1.3,2.3,1.2,1.0,0.0461,1.3,1.3,1.4,0.9,1.0,1.2,1.7,2.3,0.7,2.5,20.1,0,0,0
25.1,27.8,22.4,30.3,27.6,33.0,22.1,23.4,20.8,0.00808,0.00983,0.0323,0.0073,0.00778,1.89,0.00906,0.0064,0.04,0.036,0.23,0.0106,7.76,6,18,6,100,1.2,2.7,1.4,0.7,0.0456,1.0,0.8,1.5,1.4,0.6,0.7,1.3,2.2,0.8,3.4,19.7,0,0,0
24.4,24.2,24.6,27.8,31.6,24.0,23.2,25.4,21.0,0.00739,0.0113,0.0357,0.0083,0.00817,13.5,0.0124,0.00737,0.0412,0.0392,0.231,0.00984,6.22,5,13,6,25,12.5,3.0,0.0,1.0,0.0433,1.5,1.0,11.8,14.5,1.0,2.0,2.0,3.0,2.0,1.0,30.0,0,0,0
23.2,26.4,20.0,25.9,23.2,28.6,23.5,25.0,22.0,0.00686,0.0105,0.0355,0.00774,0.00793,12.9,0.0132,0.00742,0.0401,0.0389,0.231,0.0119,6.82,5,17,6,25,3.13,1.13,0.375,0.75,0.0435,0.625,0.375,0.125,0.125,0.25,0.625,0.5,1.38,0.625,0.625,10.6,0,0,0
21.9,22.8,21.0,27.2,29.4,25.0,22.7,19.2,26.2,0.00739,0.0105,0.0356,0.00779,0.00829,11.9,0.0132,0.00742,0.04,0.0388,0.233,0.0122,6.99,5,16,6,25,0.1,0.7,0.4,0.7,0.0448,0.3,0.2,0.3,0.2,0.1,0.3,0.0,0.5,0.1,0.6,4.5,0,0,0
23.9,20.3,27.5,26.8,20.8,32.8,24.5,26.8,22.2,0.00675,0.0104,0.0356,0.00821,0.00798,11.0,0.0123,0.00683,0.04,0.0384,0.233,0.0119,6.92,6,13,6,25,0.4,1.2,0.2,0.5,0.0447,0.3,0.3,0.4,0.1,0.1,0.4,0.1,0.6,0.3,0.5,5.4,0,0,0
22.2,24.9,19.5,27.4,29.4,25.4,24.3,26.0,22.6,0.00675,0.0113,0.0353,0.00794,0.00824,10.2,0.0123,0.00695,0.041,0.0383,0.231,0.0114,7.27,6,19,6,25,0.6,0.8,0.2,0.4,0.045,0.6,0.3,0.6,0.2,0.3,0.4,0.1,1.1,0.3,0.2,6.1,0,0,0
23.0,21.8,24.2,26.6,25.4,27.8,23.0,22.4,23.6,0.00789,0.0105,0.0355,0.00832,0.00841,9.58,0.0128,0.00695,0.0401,0.0383,0.232,0.0114,7.3,6,19,6,25,0.4,0.8,0.3,0.2,0.0437,0.6,0.2,0.7,0.4,0.3,0.2,0.0,0.8,0.2,0.3,5.4,0,0,0
23.5,19.4,27.6,28.4,27.6,29.2,24.3,24.4,24.2,0.0079,0.0114,0.0353,0.00814,0.00804,8.61,0.0128,0.00684,0.0399,0.0383,0.23,0.0119,7.42,6,19,6,25,0.2,0.9,0.5,0.1,0.0448,0.4,0.3,0.5,0.4,0.1,0.3,0.2,0.9,0.3,0.5,5.6,0,0,0
22.9,21.8,24.0,26.6,26.2,27.0,23.7,26.4,21.0,0.00734,0.0114,0.0351,0.00858,0.00793,7.97,0.0121,0.00684,0.04,0.0382,0.23,0.0115,7.48,6,19,6,25,0.3,0.5,0.9,0.3,0.0437,0.4,0.6,0.3,0.3,0.4,0.4,0.4,1.0,0.2,0.7,6.7,0,0,0
23.5,23.6,23.4,27.9,24.2,31.6,23.4,27.4,19.4,0.00756,0.0111,0.0348,0.00787,0.00809,6.98,0.0158,0.00824,0.0401,0.0379,0.229,0.0114,7.48,6,16,6,25,0.2,0.5,0.6,0.4,0.0451,0.2,0.3,0.1,0.5,0.5,0.2,0.4,0.4,0.0,0.7,5.0,0,0,0
23.6,24.2,23.0,26.8,25.4,28.2,21.7,22.8,20.6,0.00756,0.0102,0.0349,0.00795,0.00796,6.17,0.015,0.00767,0.04,0.0378,0.23,0.011,7.44,6,17,6,25,0.3,0.5,0.3,0.3,0.0446,0.4,0.1,0.3,0.5,0.4,0.3,0.4,0.3,0.0,0.3,4.4,0,0,0
22.6,19.6,25.6,27.7,28.6,26.8,24.7,28.6,20.8,0.00692,0.011,0.0346,0.00742,0.00824,5.35,0.0158,0.00828,0.04,0.0374,0.228,0.0105,7.59,6,21,6,25,0.6,0.6,0.5,0.4,0.0451,0.5,0.6,0.7,0.1,0.2,0.3,0.4,0.6,0.2,0.4,6.1,0,0,0
23.2,23.4,23.0,29.5,30.6,28.4,21.2,23.2,19.2,0.00725,0.0102,0.0347,0.00725,0.00856,4.73,0.0144,0.00695,0.0391,0.0373,0.228,0.0102,7.61,6,17,6,25,0.4,0.5,0.7,0.4,0.0389,0.3,0.5,0.5,0.0,0.0,0.4,0.5,0.6,0.2,0.6,5.6,0,0,0
24.1,23.0,25.2,27.0,25.6,28.4,23.4,20.8,26.0,0.00725,0.0111,0.0344,0.00716,0.00859,3.67,0.0152,0.00689,0.0401,0.037,0.225,0.0111,7.67,6,20,6,25,0.4,0.6,0.6,0.4,0.0392,0.4,0.2,0.2,0.2,0.1,0.6,0.5,0.8,0.1,0.5,5.6,0,0,0
23.4,24.2,22.6,25.7,27.4,24.0,22.7,23.6,21.8,0.00683,0.0103,0.0341,0.00745,0.00746,2.89,0.0142,0.00689,0.0402,0.0369,0.227,0.0103,7.72,6,25,7,25,0.4,0.6,0.5,0.4,0.0389,0.3,0.5,0.1,0.4,0.3,0.4,0.2,0.8,0.3,0.6,5.8,0,0,0
23.6,25.4,21.8,26.9,27.8,26.0,23.7,20.8,26.6,0.0069,0.0111,0.0338,0.0072,0.00785,1.99,0.0158,0.00685,0.04,0.0368,0.225,0.0114,7.83,6,20,7,25,0.1,0.8,0.9,0.2,0.0377,0.2,0.5,0.1,0.4,0.3,0.5,0.1,0.7,0.4,0.4,5.6,0,0,0
23.8,22.4,25.2,26.8,26.8,26.8,22.8,23.8,21.8,0.00734,0.0111,0.0335,0.00736,0.00883,1.17,0.0141,0.00685,0.0403,0.0362,0.227,0.0114,7.94,6,21,7,25,0.1,1.0,0.8,0.4,0.0388,0.2,0.2,0.2,0.4,0.3,0.6,0.2,0.8,0.2,0.1,5.5,0,0,0
